system:index,datetime,precip_mm,.geo
20190901T02,2019-09-01 02:00,0.10721786325708085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T03,2019-09-01 03:00,0.11949276517238125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T04,2019-09-01 04:00,0.14220104666213707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T05,2019-09-01 05:00,0.148596702026705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T06,2019-09-01 06:00,0.14884011112016068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T07,2019-09-01 07:00,0.1651198172261354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T08,2019-09-01 08:00,0.1651914764154441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T09,2019-09-01 09:00,0.1651914764154441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T10,2019-09-01 10:00,0.1652866360006297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T11,2019-09-01 11:00,0.1654075872414226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T12,2019-09-01 12:00,0.16556836362254576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T13,2019-09-01 13:00,0.16556951172677353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T14,2019-09-01 14:00,0.16557764413172027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T15,2019-09-01 15:00,0.16557994034017584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T16,2019-09-01 16:00,0.16557994034017584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T17,2019-09-01 17:00,0.16557994034017584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T18,2019-09-01 18:00,0.16557994034017584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T19,2019-09-01 19:00,0.1660089970025158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T20,2019-09-01 20:00,0.16686730378993703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T21,2019-09-01 21:00,0.16686730378993703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T22,2019-09-01 22:00,0.16686730378993703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901T23,2019-09-01 23:00,0.16686730378993703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T00,2019-09-02 00:00,0.16686730378993703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T01,2019-09-02 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T02,2019-09-02 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T03,2019-09-02 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T04,2019-09-02 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T05,2019-09-02 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T06,2019-09-02 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T07,2019-09-02 07:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T08,2019-09-02 08:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T09,2019-09-02 09:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T10,2019-09-02 10:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T11,2019-09-02 11:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T12,2019-09-02 12:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T13,2019-09-02 13:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T14,2019-09-02 14:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T15,2019-09-02 15:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T16,2019-09-02 16:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T17,2019-09-02 17:00,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T18,2019-09-02 18:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T19,2019-09-02 19:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T20,2019-09-02 20:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T21,2019-09-02 21:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T22,2019-09-02 22:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902T23,2019-09-02 23:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T00,2019-09-03 00:00,8.523463748133508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T01,2019-09-03 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T02,2019-09-03 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T03,2019-09-03 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T04,2019-09-03 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T05,2019-09-03 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T06,2019-09-03 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T07,2019-09-03 07:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T08,2019-09-03 08:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T09,2019-09-03 09:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T10,2019-09-03 10:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T11,2019-09-03 11:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T12,2019-09-03 12:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T13,2019-09-03 13:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T14,2019-09-03 14:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T15,2019-09-03 15:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T16,2019-09-03 16:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T17,2019-09-03 17:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T18,2019-09-03 18:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T19,2019-09-03 19:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T20,2019-09-03 20:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T21,2019-09-03 21:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T22,2019-09-03 22:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903T23,2019-09-03 23:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T00,2019-09-04 00:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T01,2019-09-04 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T02,2019-09-04 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T03,2019-09-04 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T04,2019-09-04 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T05,2019-09-04 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T06,2019-09-04 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T07,2019-09-04 07:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T08,2019-09-04 08:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T09,2019-09-04 09:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T10,2019-09-04 10:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T11,2019-09-04 11:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T12,2019-09-04 12:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T13,2019-09-04 13:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T14,2019-09-04 14:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T15,2019-09-04 15:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T16,2019-09-04 16:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T17,2019-09-04 17:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T18,2019-09-04 18:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T19,2019-09-04 19:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T20,2019-09-04 20:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T21,2019-09-04 21:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T22,2019-09-04 22:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T23,2019-09-04 23:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T00,2019-09-05 00:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T01,2019-09-05 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T02,2019-09-05 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T03,2019-09-05 03:00,3.629103577884801E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T04,2019-09-05 04:00,0.02102724300539362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T05,2019-09-05 05:00,0.034530329968216686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T06,2019-09-05 06:00,0.035500866240680884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T07,2019-09-05 07:00,0.08624014269381867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T08,2019-09-05 08:00,0.10637688240881774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T09,2019-09-05 09:00,0.1540644197446394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T10,2019-09-05 10:00,0.16668407349568887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T11,2019-09-05 11:00,0.24355246682008694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T12,2019-09-05 12:00,0.38941723064302963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T13,2019-09-05 13:00,0.6108101608568451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T14,2019-09-05 14:00,0.9302365142041026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T15,2019-09-05 15:00,1.7846240405666873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T16,2019-09-05 16:00,2.7294907996575337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T17,2019-09-05 17:00,3.051471736598279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T18,2019-09-05 18:00,3.4638045161852533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T19,2019-09-05 19:00,4.968993231599182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T20,2019-09-05 20:00,6.263489505456683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T21,2019-09-05 21:00,7.443739481516328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T22,2019-09-05 22:00,8.99468760579265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905T23,2019-09-05 23:00,9.348415327665247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T00,2019-09-06 00:00,9.368065190288828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T01,2019-09-06 01:00,0.014318595485713646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T02,2019-09-06 02:00,0.02567071041497797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T03,2019-09-06 03:00,0.03645889543519249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T04,2019-09-06 04:00,0.03646675071153254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T05,2019-09-06 05:00,0.03646791861066079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T06,2019-09-06 06:00,0.038983140044546644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T07,2019-09-06 07:00,0.038983140044546644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T08,2019-09-06 08:00,0.038983140044546644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T09,2019-09-06 09:00,0.03941346128373957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T10,2019-09-06 10:00,0.03943546337246529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T11,2019-09-06 11:00,0.039436215578683494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T12,2019-09-06 12:00,0.03943687540869945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T13,2019-09-06 13:00,0.04005638874507716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T14,2019-09-06 14:00,0.053411399954867725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T15,2019-09-06 15:00,0.05347557172307027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T16,2019-09-06 16:00,0.10319862527343858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T17,2019-09-06 17:00,0.12569898387785566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T18,2019-09-06 18:00,0.12569636215325888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T19,2019-09-06 19:00,0.13485752567336806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T20,2019-09-06 20:00,0.14674938911624297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T21,2019-09-06 21:00,0.14674938911624297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T22,2019-09-06 22:00,0.15876873611706888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906T23,2019-09-06 23:00,0.20092612041941216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T00,2019-09-07 00:00,0.3177569954923841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T01,2019-09-07 01:00,0.07228152462147258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T02,2019-09-07 02:00,0.0745214224961411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T03,2019-09-07 03:00,0.08088131507384383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T04,2019-09-07 04:00,0.08142646168430791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T05,2019-09-07 05:00,0.08148976797547286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T06,2019-09-07 06:00,0.08158750254729576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T07,2019-09-07 07:00,0.08158750254729576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T08,2019-09-07 08:00,0.08158746350735314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T09,2019-09-07 09:00,0.08158746350735314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T10,2019-09-07 10:00,0.08158746350735314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T11,2019-09-07 11:00,0.08158746350735314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T12,2019-09-07 12:00,0.08158746350735314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T13,2019-09-07 13:00,0.08158782751357864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T14,2019-09-07 14:00,0.08158782751357864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T15,2019-09-07 15:00,0.08158782751357864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T16,2019-09-07 16:00,0.08158782751357864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T17,2019-09-07 17:00,0.08158782751357864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T18,2019-09-07 18:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T19,2019-09-07 19:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T20,2019-09-07 20:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T21,2019-09-07 21:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T22,2019-09-07 22:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907T23,2019-09-07 23:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T00,2019-09-08 00:00,0.08158533775498507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T01,2019-09-08 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T02,2019-09-08 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T03,2019-09-08 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T04,2019-09-08 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T05,2019-09-08 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T06,2019-09-08 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T07,2019-09-08 07:00,0.002121335905856312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T08,2019-09-08 08:00,0.002121335905856312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T09,2019-09-08 09:00,0.002121335905856312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T10,2019-09-08 10:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T11,2019-09-08 11:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T12,2019-09-08 12:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T13,2019-09-08 13:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T14,2019-09-08 14:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T15,2019-09-08 15:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T16,2019-09-08 16:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T17,2019-09-08 17:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T18,2019-09-08 18:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T19,2019-09-08 19:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T20,2019-09-08 20:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T21,2019-09-08 21:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T22,2019-09-08 22:00,0.017660394365937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908T23,2019-09-08 23:00,0.018518701245728887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T00,2019-09-09 00:00,0.018518701245728887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T01,2019-09-09 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T02,2019-09-09 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T03,2019-09-09 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T04,2019-09-09 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T05,2019-09-09 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T06,2019-09-09 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T07,2019-09-09 07:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T08,2019-09-09 08:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T09,2019-09-09 09:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T10,2019-09-09 10:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T11,2019-09-09 11:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T12,2019-09-09 12:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T13,2019-09-09 13:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T14,2019-09-09 14:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T15,2019-09-09 15:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T16,2019-09-09 16:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T17,2019-09-09 17:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T18,2019-09-09 18:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T19,2019-09-09 19:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T20,2019-09-09 20:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T21,2019-09-09 21:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T22,2019-09-09 22:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909T23,2019-09-09 23:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T00,2019-09-10 00:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T01,2019-09-10 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T02,2019-09-10 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T03,2019-09-10 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T04,2019-09-10 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T05,2019-09-10 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T06,2019-09-10 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T07,2019-09-10 07:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T08,2019-09-10 08:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T09,2019-09-10 09:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T10,2019-09-10 10:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T11,2019-09-10 11:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T12,2019-09-10 12:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T13,2019-09-10 13:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T14,2019-09-10 14:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T15,2019-09-10 15:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T16,2019-09-10 16:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T17,2019-09-10 17:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T18,2019-09-10 18:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T19,2019-09-10 19:00,4.368349585115246E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T20,2019-09-10 20:00,0.001084617578100454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T21,2019-09-10 21:00,0.0011065679232981809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T22,2019-09-10 22:00,0.0011065679232981809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910T23,2019-09-10 23:00,0.0011065679232981809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T00,2019-09-11 00:00,0.0011065679232981809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T01,2019-09-11 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T02,2019-09-11 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T03,2019-09-11 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T04,2019-09-11 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T05,2019-09-11 05:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T06,2019-09-11 06:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T07,2019-09-11 07:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T08,2019-09-11 08:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T09,2019-09-11 09:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T10,2019-09-11 10:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T11,2019-09-11 11:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T12,2019-09-11 12:00,1.8475240446984544E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T13,2019-09-11 13:00,2.1159648895263672E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T14,2019-09-11 14:00,2.1159648895263672E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T15,2019-09-11 15:00,2.1854669845412134E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T16,2019-09-11 16:00,2.379786924242533E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T17,2019-09-11 17:00,4.469138669791696E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T18,2019-09-11 18:00,4.469138669791696E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T19,2019-09-11 19:00,5.557528281123875E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T20,2019-09-11 20:00,5.6582623302276717E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T21,2019-09-11 21:00,1.9056110804371293E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T22,2019-09-11 22:00,6.40958877507171E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911T23,2019-09-11 23:00,0.0016621096107792587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T00,2019-09-12 00:00,0.006195078036881901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T01,2019-09-12 01:00,0.01235852753434234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T02,2019-09-12 02:00,0.031113776058728407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T03,2019-09-12 03:00,0.23971716581235505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T04,2019-09-12 04:00,2.0644109121547847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T05,2019-09-12 05:00,5.887519316919614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T06,2019-09-12 06:00,9.997049091706858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912T07,2019-09-12 07:00,12.978934120538044,"{""type"":""MultiPoint"",""coordinates"":[]}"
