system:index,datetime,temp_C,.geo
20190422T11,2019-04-22 11:00,21.6381647426704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T12,2019-04-22 12:00,22.126814935550502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T13,2019-04-22 13:00,23.127617457766394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T14,2019-04-22 14:00,23.942836294702076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T15,2019-04-22 15:00,24.59433170332681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T16,2019-04-22 16:00,25.257387848463456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T17,2019-04-22 17:00,25.61313854034538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T18,2019-04-22 18:00,25.465717777941954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T19,2019-04-22 19:00,25.566007841328435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T20,2019-04-22 20:00,25.046243448292643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T21,2019-04-22 21:00,24.568388338546484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T22,2019-04-22 22:00,23.958358334474475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422T23,2019-04-22 23:00,23.42758058892846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T00,2019-04-23 00:00,23.0959529659933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T01,2019-04-23 01:00,22.785214066734195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T02,2019-04-23 02:00,22.38039110697505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T03,2019-04-23 03:00,22.053269660076985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T04,2019-04-23 04:00,21.650178542471476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T05,2019-04-23 05:00,21.405268086225803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T06,2019-04-23 06:00,21.22152495549615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T07,2019-04-23 07:00,21.20720369346029,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T08,2019-04-23 08:00,21.143517987578573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T09,2019-04-23 09:00,21.09129915469689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T10,2019-04-23 10:00,21.03420991454179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T11,2019-04-23 11:00,21.26933433166731,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T12,2019-04-23 12:00,22.58740949004341,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T13,2019-04-23 13:00,24.329026435204558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T14,2019-04-23 14:00,25.79018309645988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T15,2019-04-23 15:00,26.624783136008855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T16,2019-04-23 16:00,27.546167131825136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T17,2019-04-23 17:00,27.95179609798418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T18,2019-04-23 18:00,28.24192940912563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T19,2019-04-23 19:00,28.6860277014025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T20,2019-04-23 20:00,28.358304094265318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T21,2019-04-23 21:00,27.49863853088605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T22,2019-04-23 22:00,26.072217154977956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423T23,2019-04-23 23:00,25.25644963901423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T00,2019-04-24 00:00,24.580275446480062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T01,2019-04-24 01:00,24.04233615776711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T02,2019-04-24 02:00,23.535969715751868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T03,2019-04-24 03:00,23.042053758684574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T04,2019-04-24 04:00,22.72444613410979,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T05,2019-04-24 05:00,22.471730457038472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T06,2019-04-24 06:00,22.352468946393586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T07,2019-04-24 07:00,22.06752304471289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T08,2019-04-24 08:00,21.979574810182932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T09,2019-04-24 09:00,21.96446592661729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T10,2019-04-24 10:00,21.93464791048058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T11,2019-04-24 11:00,22.48442517945689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T12,2019-04-24 12:00,24.18441322692647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T13,2019-04-24 13:00,25.560861422267795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T14,2019-04-24 14:00,26.737831686660396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T15,2019-04-24 15:00,28.075892457856472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T16,2019-04-24 16:00,28.795587941975608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T17,2019-04-24 17:00,29.1761041980476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T18,2019-04-24 18:00,29.1996856103876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T19,2019-04-24 19:00,29.775853480940807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T20,2019-04-24 20:00,29.404494957730332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T21,2019-04-24 21:00,28.39684671437169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T22,2019-04-24 22:00,27.200833683928895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424T23,2019-04-24 23:00,26.299151566283747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T00,2019-04-25 00:00,25.629101612048853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T01,2019-04-25 01:00,25.124969754940498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T02,2019-04-25 02:00,24.813567448577324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T03,2019-04-25 03:00,24.509366279405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T04,2019-04-25 04:00,24.20765351355297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T05,2019-04-25 05:00,23.828734711932096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T06,2019-04-25 06:00,23.503141968223897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T07,2019-04-25 07:00,23.371536473348154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T08,2019-04-25 08:00,23.089911852621963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T09,2019-04-25 09:00,23.217417158851777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T10,2019-04-25 10:00,23.359829914613865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T11,2019-04-25 11:00,23.404128163467924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T12,2019-04-25 12:00,25.139874612167755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T13,2019-04-25 13:00,26.224186430646064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T14,2019-04-25 14:00,27.26782286246326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T15,2019-04-25 15:00,28.43284072481838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T16,2019-04-25 16:00,29.1335935225258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T17,2019-04-25 17:00,29.440016893900623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T18,2019-04-25 18:00,29.50019350847196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T19,2019-04-25 19:00,27.790711976223772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T20,2019-04-25 20:00,27.74355156367117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T21,2019-04-25 21:00,27.209000084233033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T22,2019-04-25 22:00,26.392310617594706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425T23,2019-04-25 23:00,25.73607734483108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T00,2019-04-26 00:00,25.38506462519461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T01,2019-04-26 01:00,25.096433756360295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T02,2019-04-26 02:00,25.024629257596295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T03,2019-04-26 03:00,24.790894142516887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T04,2019-04-26 04:00,24.62270933256818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T05,2019-04-26 05:00,24.47564809876615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T06,2019-04-26 06:00,24.184361128578338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T07,2019-04-26 07:00,23.559154174354255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T08,2019-04-26 08:00,23.439394420891244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T09,2019-04-26 09:00,23.241491629399945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T10,2019-04-26 10:00,23.195137558827994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T11,2019-04-26 11:00,23.462005304428057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T12,2019-04-26 12:00,24.412219931964955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T13,2019-04-26 13:00,25.357723935961296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T14,2019-04-26 14:00,26.444274981171457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T15,2019-04-26 15:00,27.443826469618468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T16,2019-04-26 16:00,27.99528302970408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T17,2019-04-26 17:00,28.004141836694256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T18,2019-04-26 18:00,27.58155075016938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T19,2019-04-26 19:00,27.921088720793218,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T20,2019-04-26 20:00,25.783739160066176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T21,2019-04-26 21:00,24.92606140361942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T22,2019-04-26 22:00,24.4268558088352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T23,2019-04-26 23:00,23.739123816683744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T00,2019-04-27 00:00,23.181123643713256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T01,2019-04-27 01:00,23.05790315635091,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T02,2019-04-27 02:00,22.914334980306606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T03,2019-04-27 03:00,22.709961059119887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T04,2019-04-27 04:00,22.429609210587966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T05,2019-04-27 05:00,22.03599033932846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T06,2019-04-27 06:00,21.777159065725208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T07,2019-04-27 07:00,21.930335634801676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T08,2019-04-27 08:00,21.77897135716965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T09,2019-04-27 09:00,21.63409896569061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T10,2019-04-27 10:00,21.42538268592528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T11,2019-04-27 11:00,21.28759195588174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T12,2019-04-27 12:00,21.265236638480907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T13,2019-04-27 13:00,21.433239509610697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T14,2019-04-27 14:00,22.122223943168407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T15,2019-04-27 15:00,22.084099857569647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T16,2019-04-27 16:00,21.977233046640787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T17,2019-04-27 17:00,21.69833203530402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T18,2019-04-27 18:00,21.329158003127894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T19,2019-04-27 19:00,20.816218547750683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T20,2019-04-27 20:00,20.8618678041578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T21,2019-04-27 21:00,20.819193691802663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T22,2019-04-27 22:00,20.718434205002474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427T23,2019-04-27 23:00,20.67411800370447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T00,2019-04-28 00:00,20.570860106971455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T01,2019-04-28 01:00,20.28177371542395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T02,2019-04-28 02:00,20.125686080200673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T03,2019-04-28 03:00,19.98022325353871,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T04,2019-04-28 04:00,19.780165076449364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T05,2019-04-28 05:00,19.545206303332584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T06,2019-04-28 06:00,19.633012265138536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T07,2019-04-28 07:00,19.864198405698684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T08,2019-04-28 08:00,19.84198200070992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T09,2019-04-28 09:00,19.78208248349576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T10,2019-04-28 10:00,19.72076248900919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T11,2019-04-28 11:00,19.80184143066408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T12,2019-04-28 12:00,20.037004106247142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T13,2019-04-28 13:00,20.382768660541842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T14,2019-04-28 14:00,20.659521603742668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T15,2019-04-28 15:00,21.5803813008101,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T16,2019-04-28 16:00,22.43795826591691,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T17,2019-04-28 17:00,22.706753384635913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T18,2019-04-28 18:00,22.947877990047004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T19,2019-04-28 19:00,23.5538957546558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T20,2019-04-28 20:00,23.12075236528125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T21,2019-04-28 21:00,22.52850050584859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T22,2019-04-28 22:00,21.454784356711993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428T23,2019-04-28 23:00,20.859893674956055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T00,2019-04-29 00:00,20.104943365681233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T01,2019-04-29 01:00,19.23571281855399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T02,2019-04-29 02:00,18.602243611803818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T03,2019-04-29 03:00,18.11726948530474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T04,2019-04-29 04:00,17.67548573849388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T05,2019-04-29 05:00,17.308261653435643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T06,2019-04-29 06:00,16.814441917954355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T07,2019-04-29 07:00,16.20481218964414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T08,2019-04-29 08:00,15.878472013016053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T09,2019-04-29 09:00,15.550421475906674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T10,2019-04-29 10:00,15.442041364719088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T11,2019-04-29 11:00,15.890538260259333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T12,2019-04-29 12:00,18.172160261653907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T13,2019-04-29 13:00,20.223082786644543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T14,2019-04-29 14:00,21.8524870339707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T15,2019-04-29 15:00,22.941248484256104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T16,2019-04-29 16:00,23.387809581123175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T17,2019-04-29 17:00,23.657171561040578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T18,2019-04-29 18:00,24.018910664350795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T19,2019-04-29 19:00,24.424984928145193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T20,2019-04-29 20:00,24.25242428037075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T21,2019-04-29 21:00,23.41073581597022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T22,2019-04-29 22:00,22.008199906577932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429T23,2019-04-29 23:00,20.858278473013023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T00,2019-04-30 00:00,19.95153922781295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T01,2019-04-30 01:00,19.19664924424515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T02,2019-04-30 02:00,18.591528766252043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T03,2019-04-30 03:00,18.188808990140707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T04,2019-04-30 04:00,17.789426920422788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T05,2019-04-30 05:00,17.881004733265126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T06,2019-04-30 06:00,18.463224764327745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T07,2019-04-30 07:00,18.797694476926477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T08,2019-04-30 08:00,18.90554644257383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T09,2019-04-30 09:00,18.937927279877073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T10,2019-04-30 10:00,18.912980524605075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T11,2019-04-30 11:00,19.218219802687553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T12,2019-04-30 12:00,20.19027984506532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T13,2019-04-30 13:00,20.902879390927716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T14,2019-04-30 14:00,21.936822960209604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T15,2019-04-30 15:00,22.564269397918608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T16,2019-04-30 16:00,22.941009834542943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T17,2019-04-30 17:00,23.698759909767084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T18,2019-04-30 18:00,24.44144430801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T19,2019-04-30 19:00,23.977883823296246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T20,2019-04-30 20:00,23.932935401381616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T21,2019-04-30 21:00,23.429061927936193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T22,2019-04-30 22:00,22.74194691112562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430T23,2019-04-30 23:00,22.228170625468472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T00,2019-05-01 00:00,21.776616183910882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T01,2019-05-01 01:00,21.29773971951758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T02,2019-05-01 02:00,20.772009657968912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T03,2019-05-01 03:00,20.30655161502179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T04,2019-05-01 04:00,19.928371388340363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T05,2019-05-01 05:00,19.743996976169733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T06,2019-05-01 06:00,19.602939745913595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T07,2019-05-01 07:00,19.838618274421293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T08,2019-05-01 08:00,19.63167856139013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T09,2019-05-01 09:00,19.415865338878017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T10,2019-05-01 10:00,19.23998786954425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T11,2019-05-01 11:00,19.197210209132145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T12,2019-05-01 12:00,19.457869366297444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T13,2019-05-01 13:00,19.879021451042163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T14,2019-05-01 14:00,20.35043614911859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T15,2019-05-01 15:00,21.276160217510405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T16,2019-05-01 16:00,22.285504717950037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T17,2019-05-01 17:00,23.207734674545243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T18,2019-05-01 18:00,23.838213037019305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T19,2019-05-01 19:00,24.9686500667558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T20,2019-05-01 20:00,24.6860108885818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T21,2019-05-01 21:00,23.889390400678927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T22,2019-05-01 22:00,22.96400063602688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T23,2019-05-01 23:00,22.316704009221507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T00,2019-05-02 00:00,21.669015325004345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T01,2019-05-02 01:00,21.21044566699942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T02,2019-05-02 02:00,20.696543083613225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T03,2019-05-02 03:00,20.41258687712612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T04,2019-05-02 04:00,20.143253394545678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T05,2019-05-02 05:00,20.07173189395471,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T06,2019-05-02 06:00,19.848112569999017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T07,2019-05-02 07:00,18.996207430793813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T08,2019-05-02 08:00,18.533466686516256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T09,2019-05-02 09:00,18.234103587245613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T10,2019-05-02 10:00,18.20975396300596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T11,2019-05-02 11:00,18.933833034839157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T12,2019-05-02 12:00,21.378614659608527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T13,2019-05-02 13:00,22.8402010466516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T14,2019-05-02 14:00,24.540519037563442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T15,2019-05-02 15:00,25.167358466004117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T16,2019-05-02 16:00,25.710425685305452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T17,2019-05-02 17:00,25.934463944663865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T18,2019-05-02 18:00,26.432270296103855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T19,2019-05-02 19:00,26.598021909143657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T20,2019-05-02 20:00,26.236486442537785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T21,2019-05-02 21:00,25.517757192238687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T22,2019-05-02 22:00,24.49802438883765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T23,2019-05-02 23:00,23.96439512808826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T00,2019-05-03 00:00,23.313480046684024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T01,2019-05-03 01:00,22.804693869277585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T02,2019-05-03 02:00,22.586339480692196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T03,2019-05-03 03:00,22.567236105155263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T04,2019-05-03 04:00,22.679854542637234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T05,2019-05-03 05:00,22.96107704303363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T06,2019-05-03 06:00,23.03433691271119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T07,2019-05-03 07:00,22.90847257381878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T08,2019-05-03 08:00,22.63710327373662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T09,2019-05-03 09:00,22.566740128070247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T10,2019-05-03 10:00,22.65097057835204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T11,2019-05-03 11:00,23.109515076809714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T12,2019-05-03 12:00,24.24765787835492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T13,2019-05-03 13:00,25.636258882754852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503T14,2019-05-03 14:00,27.039137512432255,"{""type"":""MultiPoint"",""coordinates"":[]}"
